id	word_key	book_key	dict_key	pos	usage	timestamp
Nineteen_Eighty-Four:5EB7488E:63924:16	en:ramifications	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	63924	The Ministry of Truth contained, it was said, three thousand rooms above ground level, and corresponding ramifications below. 	1554807085666
Nineteen_Eighty-Four:5EB7488E:65231:13	en:truncheons	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	65231	Even the streets leading up to its outer barriers were roamed by gorilla-faced guards in black uniforms, armed with jointed truncheons. 	1554807149306
Nineteen_Eighty-Four:5EB7488E:67241:9	en:alcove	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	67241	To one side of it there was a shallow alcove in which Winston was now sitting, and which, when the flats were built, had probably been intended to hold bookshelves. 	1554807284117
Nineteen_Eighty-Four:5EB7488E:73129:11	en:porpoise	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	73129	Audience much amused by shots of a great huge fat man trying to swim away with a helicopter after him, first you saw him wallowing along in the water like a porpoise, then you saw him through the helicopters gunsights, then he was full of holes and the sea round him turned pink and he sank as suddenly as though the holes had let in the water, audience shouting with laughter when he sank, then you saw a lifeboat full of children with a helicopter hovering over it, there was a middleaged woman might have been a jewess sitting up in the bow with a little boy about three years old in her arms, little boy screaming with fright and hiding his head between	1554817887406
Nineteen_Eighty-Four:5EB7488E:75255:11	en:nebulous	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	75255	It had happened that morning at the Ministry, if anything so nebulous could be said to happen. 	1554817970859
Nineteen_Eighty-Four:5EB7488E:76747:10	en:bigoted	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	76747	It was always the women, and above all the young ones, who were the most bigoted adherents of the Party, the swallowers of slogans, the amateur spies and nosers-out of unorthodoxy. 	1554818074943
Nineteen_Eighty-Four:5EB7488E:78406:9	en:urbane	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	78406	He felt deeply drawn to him, and not solely because he was intrigued by the contrast between O’Brien’s urbane manner and his prizefighter’s physique. 	1554818185829
Nineteen_Eighty-Four:5EB7488E:78428:15	en:prizefighter	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	78428	He felt deeply drawn to him, and not solely because he was intrigued by the contrast between O’Brien’s urbane manner and his prizefighter’s physique. 	1554818194957
Nineteen_Eighty-Four:5EB7488E:81261:10	en:aureole	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	81261	It was a lean Jewish face, with a great fuzzy aureole of white hair and a small goatee beard – a clever face, and yet somehow inherently despicable, with a kind of senile silliness in the long thin nose near the end of which a pair of spectacles was perched. 	1554818393894
Nineteen_Eighty-Four:5EB7488E:82524:11	en:claptrap	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	82524	And all the while, lest one should be in any doubt as to the reality which Goldstein’s specious claptrap covered, behind his head on the telescreen there marched the endless columns of the Eurasian army – row after row of solid-looking men with expressionless Asiatic faces, who swam up to the surface of the screen and vanished, to be replaced by others exactly similar. 	1554818490717
Nineteen_Eighty-Four:5EB7488E:82515:11	en:specious	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	82515	And all the while, lest one should be in any doubt as to the reality which Goldstein’s specious claptrap covered, behind his head on the telescreen there marched the endless columns of the Eurasian army – row after row of solid-looking men with expressionless Asiatic faces, who swam up to the surface of the screen and vanished, to be replaced by others exactly similar. 	1554818499832
Nineteen_Eighty-Four:5EB7488E:84412:16	en:clandestinely	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	84412	There were also whispered stories of a terrible book, a compendium of all the heresies, of which Goldstein was the author and which circulated clandestinely here and there. 	1554818611973
Nineteen_Eighty-Four:5EB7488E:85657:13	en:inexorably	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	85657	It struck Goldstein’s nose and bounced off: the voice continued inexorably. 	1554818675104
Nineteen_Eighty-Four:5EB7488E:86027:17	en:vindictiveness	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	86027	A hideous ecstasy of fear and vindictiveness, a desire to kill, to torture, to smash faces in with a sledge-hammer, seemed to flow through the whole group of people like an electric current, turning one even against one’s will into a grimacing, screaming lunatic. 	1554818703478
Nineteen_Eighty-Four:5EB7488E:87899:9	en:ravish	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	87899	He would ravish her and cut her throat at the moment of climax. 	1554818792518
Nineteen_Eighty-Four:5EB7488E:88210:9	en:supple	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	88210	He hated her because she was young and pretty and sexless, because he wanted to go to bed with her and would never do so, because round her sweet supple waist, which seemed to ask you to encircle it with your arm, there was only the odious scarlet sash, aggressive symbol of chastity. 	1554818811654
Nineteen_Eighty-Four:5EB7488E:88297:9	en:odious	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	88297	He hated her because she was young and pretty and sexless, because he wanted to go to bed with her and would never do so, because round her sweet supple waist, which seemed to ask you to encircle it with your arm, there was only the odious scarlet sash, aggressive symbol of chastity. 	1554818827285
Nineteen_Eighty-Four:5EB7488E:90031:12	en:tremulous	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	90031	With a tremulous murmur that sounded like ‘My Saviour!’ 	1554818889821
Nineteen_Eighty-Four:5EB7488E:90971:11	en:entrails	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	90971	Winston’s entrails seemed to grow cold. 	1554818940528
Nineteen_Eighty-Four:5EB7488E:91115:11	en:delirium	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	91115	In the Two Minutes Hate he could not help sharing in the general delirium, but this subhuman chanting of ‘B-B!	1554818954378
Nineteen_Eighty-Four:5EB7488E:91279:12	en:dissemble	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	91279	To dissemble your feelings, to control your face, to do what everyone else was doing, was an instinctive reaction. 	1554818972332
The_Straits_Times:9768E6B5:18372:13	en:sacrosanct	The_Straits_Times:9768E6B5	B0053VMNYW	18372	"1962 Water Agreement sacrosanct, changing it a very high hurdle: PM Lee Published 1 hour ago The 1962 Water Agreement is a ""fundamental founding document"" for Singapore and Malaysia, and both countries have to abide by it, Prime Minister Lee Hsien Loong said yesterday. "	1554852145716
The_Straits_Times:9768E6B5:63832:11	en:suffrage	The_Straits_Times:9768E6B5	B0053VMNYW	63832	"""It is naive to suggest that a concession to introduce the form of universal suffrage advocated by the trio could be made by the government overnight with a click of fingers,"" he wrote. "	1554852315180
Nineteen_Eighty-Four:5EB7488E:99631:18	en:discountenanced	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	99631	(‘Mrs’ was a word somewhat discountenanced by the Party – you were supposed to call everyone ‘comrade’ – but with some women one used it instinctively.) 	1554890686814
Nineteen_Eighty-Four:5EB7488E:100959:14	en:impedimenta	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	100959	Games impedimenta – hockey sticks, boxing gloves, a burst football, a pair of sweaty shorts turned inside out – lay all over the floor, and on the table there was a litter of dirty dishes and dog-eared exercise-books. 	1554890793713
Nineteen_Eighty-Four:5EB7488E:101393:7	en:reek	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	101393	There was the usual boiled-cabbage smell, common to the whole building, but it was shot through by a sharper reek of sweat, which – one knew this at the first sniff, though it was hard to say how – was the sweat of some person not present at the moment. 	1554890840730
Nineteen_Eighty-Four:5EB7488E:102807:11	en:imbecile	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	102807	He was a fattish but active man of paralysing stupidity, a mass of imbecile enthusiasms – one of those completely unquestioning, devoted drudges on whom, more even than on the Thought Police, the stability of the Party depended. 	1554890913905
Nineteen_Eighty-Four:5EB7488E:104148:15	en:invertebrate	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	104148	‘A spanner,’ said Mrs Parsons, immediately becoming invertebrate. 	1554891002097
Nineteen_Eighty-Four:5EB7488E:105792:13	en:gambolling	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	105792	It was somehow slightly frightening, like the gambolling of tiger cubs which will soon grow up into man-eaters. 	1554891087256
Nineteen_Eighty-Four:5EB7488E:114903:9	en:myriad	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	114903	The sun had shifted round, and the myriad windows of the Ministry of Truth, with the light no longer shining on them, looked grim as the loopholes of a fortress. 	1554893744603
Nineteen_Eighty-Four:5EB7488E:115040:10	en:quailed	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	115040	His heart quailed before the enormous pyramidal shape. 	1554893761292
Nineteen_Eighty-Four:5EB7488E:119562:13	en:statuesque	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	119562	She was a tall, statuesque, rather silent woman with slow movements and magnificent fair hair. 	1554893950389
Nineteen_Eighty-Four:5EB7488E:122584:10	en:fathoms	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	122584	All this he seemed to see in the large eyes of his mother and his sister, looking up at him through the green water, hundreds of fathoms down and still sinking. 	1554894146218
Nineteen_Eighty-Four:5EB7488E:123221:9	en:boughs	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	123221	In the ragged hedge on the opposite side of the field the boughs of the elm trees were swaying very faintly in the breeze, their leaves just stirring in dense masses like women’s hair. 	1554894188985
Nineteen_Eighty-Four:5EB7488E:123439:7	en:dace	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	123439	Somewhere near at hand, though out of sight, there was a clear, slow-moving stream where dace were swimming in the pools under the willow trees. 	1554894211838
Nineteen_Eighty-Four:5EB7488E:123699:15	en:disdainfully	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	123699	With what seemed a single movement she tore off her clothes and flung them disdainfully aside. 	1554894238493
Nineteen_Eighty-Four:5EB7488E:124460:9	en:nought	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	124460	It was nought seven fifteen, getting-up time for office workers. 	1554894297826
Nineteen_Eighty-Four:5EB7488E:132950:11	en:genially	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	132950	barked the instructress, a little more genially. 	1554894756429
Nineteen_Eighty-Four:5EB7488E:133471:12	en:repudiate	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	133471	To know and not to know, to be conscious of complete truthfulness while telling carefully-constructed lies, to hold simultaneously two opinions which cancelled out, knowing them to be contradictory and believing in both of them; to use logic against logic, to repudiate morality while laying claim to it, to believe that democracy was impossible and that the Party was the guardian of democracy; to forget whatever it was necessary to forget, then to draw it back into memory again at the moment when it was needed, and then promptly to forget it again: and above all, to apply the same process to the process itself. 	1554894780612
Nineteen_Eighty-Four:5EB7488E:139580:11	en:orifices	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	139580	In the walls of the cubicle there were three orifices. 	1555250839318
Nineteen_Eighty-Four:5EB7488E:145428:13	en:palimpsest	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	145428	All history was a palimpsest, scraped clean and re-inscribed exactly as often as was necessary. 	1555251235422
Nineteen_Eighty-Four:5EB7488E:149808:9	en:metres	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	149808	And a few cubicles away a mild, ineffectual, dreamy creature named Ampleforth, with very hairy ears and a surprising talent for juggling with rhymes and metres, was engaged in producing garbled versions – definitive texts, they were called – of poems which had become ideologically offensive but which for one reason or another were to be retained in the anthologies. 	1555251565080
Nineteen_Eighty-Four:5EB7488E:151644:11	en:treatise	Nineteen_Eighty-Four:5EB7488E	B0053VMNYW	151644	And the Records Department, after all, was itself only a single branch of the Ministry of Truth, whose primary job was not to reconstruct the past but to supply the citizens of Oceania with newspapers, films, textbooks, telescreen programmes, plays, novels – with every conceivable kind of information, instruction or entertainment, from a statue to a slogan, from a lyric poem to a biological treatise, and from a child’s spelling book to a Newspeak dictionary. 	1555251735839
